# RLC circuit simulation output
# Fres = 5.03292e+06
0 1 0
1.98692e-09 0.996044 0.00198364
3.97384e-09 0.98817 0.00395552
5.96075e-09 0.976414 0.00590789
7.94767e-09 0.960833 0.0078331
9.93459e-09 0.941494 0.0097236
1.19215e-08 0.918482 0.011572
1.39084e-08 0.891894 0.0133711
1.58953e-08 0.861843 0.015114
1.78823e-08 0.828453 0.0167937
1.98692e-08 0.791863 0.018404
2.18561e-08 0.752224 0.0199384
2.3843e-08 0.709698 0.0213913
2.58299e-08 0.664458 0.0227569
2.78168e-08 0.616688 0.02403
2.98038e-08 0.566582 0.0252059
3.17907e-08 0.514341 0.0262801
3.37776e-08 0.460177 0.0272486
3.57645e-08 0.404305 0.0281077
3.77514e-08 0.34695 0.0288542
3.97384e-08 0.288341 0.0294856
4.17253e-08 0.228712 0.0299994
4.37122e-08 0.168299 0.0303939
4.56991e-08 0.107343 0.0306678
4.7686e-08 0.0460847 0.0308203
4.96729e-08 -0.0152339 0.0308509
5.16599e-08 -0.0763707 0.0307599
5.36468e-08 -0.137085 0.0305477
5.56337e-08 -0.197138 0.0302155
5.76206e-08 -0.256295 0.0297649
5.96075e-08 -0.314324 0.0291978
6.15944e-08 -0.370999 0.0285167
6.35814e-08 -0.426098 0.0277246
6.55683e-08 -0.479408 0.0268247
6.75552e-08 -0.530722 0.0258208
6.95421e-08 -0.579842 0.0247171
7.1529e-08 -0.626579 0.0235182
7.3516e-08 -0.670752 0.0222289
7.55029e-08 -0.712192 0.0208545
7.74898e-08 -0.750743 0.0194007
7.94767e-08 -0.786257 0.0178732
8.14636e-08 -0.818601 0.0162783
8.34505e-08 -0.847654 0.0146224
8.54375e-08 -0.873306 0.0129121
8.74244e-08 -0.895465 0.0111543
8.94113e-08 -0.914049 0.00935607
9.13982e-08 -0.928992 0.00752448
9.33851e-08 -0.940243 0.00566685
9.5372e-08 -0.947765 0.00379057
9.7359e-08 -0.951535 0.00190308
9.93459e-08 -0.951546 1.18194e-05
1.01333e-07 -0.947806 -0.00187573
1.0332e-07 -0.940336 -0.00375213
1.05307e-07 -0.929174 -0.00561002
1.07294e-07 -0.91437 -0.00744211
1.0928e-07 -0.89599 -0.00924121
1.11267e-07 -0.874115 -0.0110003
1.13254e-07 -0.848837 -0.0127125
1.15241e-07 -0.820262 -0.0143713
1.17228e-07 -0.78851 -0.01597
1.19215e-07 -0.753712 -0.0175027
1.21202e-07 -0.716012 -0.0189632
1.23189e-07 -0.675563 -0.0203461
1.25176e-07 -0.632532 -0.0216461
1.27163e-07 -0.587092 -0.0228581
1.2915e-07 -0.539427 -0.0239776
1.31137e-07 -0.48973 -0.0250004
1.33123e-07 -0.438201 -0.0259225
1.3511e-07 -0.385047 -0.0267406
1.37097e-07 -0.33048 -0.0274517
1.39084e-07 -0.274719 -0.0280531
1.41071e-07 -0.217985 -0.0285427
1.43058e-07 -0.160504 -0.0289189
1.45045e-07 -0.102504 -0.0291802
1.47032e-07 -0.044216 -0.029326
1.49019e-07 0.0141311 -0.0293559
1.51006e-07 0.0723067 -0.02927
1.52993e-07 0.130082 -0.0290688
1.5498e-07 0.187229 -0.0287535
1.56966e-07 0.243525 -0.0283254
1.58953e-07 0.298749 -0.0277864
1.6094e-07 0.352686 -0.027139
1.62927e-07 0.405125 -0.0263859
1.64914e-07 0.455862 -0.0255303
1.66901e-07 0.504702 -0.0245757
1.68888e-07 0.551455 -0.023526
1.70875e-07 0.595941 -0.0223858
1.72862e-07 0.637989 -0.0211595
1.74849e-07 0.677438 -0.0198522
1.76836e-07 0.714138 -0.0184693
1.78823e-07 0.747949 -0.0170163
1.8081e-07 0.778745 -0.0154991
1.82796e-07 0.806409 -0.0139237
1.84783e-07 0.830839 -0.0122967
1.8677e-07 0.851944 -0.0106243
1.88757e-07 0.869649 -0.00891343
1.90744e-07 0.88389 -0.00717078
1.92731e-07 0.894618 -0.00540332
1.94718e-07 0.901798 -0.00361806
1.96705e-07 0.905408 -0.00182209
1.98692e-07 0.90544 -2.24933e-05
2.00679e-07 0.901904 0.00177362
2.02666e-07 0.894818 0.00355917
2.04653e-07 0.884218 0.00532715
2.06639e-07 0.870153 0.00707061
2.08626e-07 0.852686 0.00878274
2.10613e-07 0.831891 0.0104568
2.126e-07 0.807858 0.0120864
2.14587e-07 0.780687 0.0136651
2.16574e-07 0.750493 0.0151867
2.18561e-07 0.717399 0.0166455
2.20548e-07 0.681543 0.0180357
2.22535e-07 0.64307 0.0193521
2.24522e-07 0.602139 0.0205895
2.26509e-07 0.558915 0.0217434
2.28496e-07 0.513573 0.0228092
2.30482e-07 0.466297 0.0237829
2.32469e-07 0.417275 0.024661
2.34456e-07 0.366706 0.0254401
2.36443e-07 0.314792 0.0261173
2.3843e-07 0.261739 0.0266903
2.40417e-07 0.20776 0.0271568
2.42404e-07 0.153069 0.0275154
2.44391e-07 0.0978827 0.0277648
2.46378e-07 0.0424202 0.0279042
2.48365e-07 -0.0130994 0.0279333
2.50352e-07 -0.0684572 0.0278522
2.52339e-07 -0.123435 0.0276615
2.54325e-07 -0.177817 0.0273621
2.56312e-07 -0.231391 0.0269554
2.58299e-07 -0.283945 0.0264433
2.60286e-07 -0.335276 0.0258279
2.62273e-07 -0.385183 0.0251119
2.6426e-07 -0.433472 0.0242983
2.66247e-07 -0.479957 0.0233905
2.68234e-07 -0.524457 0.0223924
2.70221e-07 -0.566801 0.0213079
2.72208e-07 -0.606826 0.0201415
2.74195e-07 -0.644379 0.0188981
2.76182e-07 -0.679317 0.0175826
2.78168e-07 -0.711507 0.0162004
2.80155e-07 -0.740829 0.0147571
2.82142e-07 -0.767171 0.0132585
2.84129e-07 -0.790436 0.0117105
2.86116e-07 -0.810539 0.0101195
2.88103e-07 -0.827406 0.00849171
2.9009e-07 -0.840978 0.00683369
2.92077e-07 -0.851207 0.00515202
2.94064e-07 -0.85806 0.00345337
2.96051e-07 -0.861516 0.00174448
2.98038e-07 -0.861568 3.2105e-05
3.00025e-07 -0.858224 -0.001677
3.02011e-07 -0.851503 -0.0033761
3.03998e-07 -0.841437 -0.00505852
3.05985e-07 -0.828075 -0.00671765
3.07972e-07 -0.811474 -0.008347
3.09959e-07 -0.791707 -0.00994021
3.11946e-07 -0.768857 -0.0114911
3.13933e-07 -0.743022 -0.0129935
3.1592e-07 -0.714308 -0.0144418
3.17907e-07 -0.682835 -0.0158303
3.19894e-07 -0.648733 -0.0171535
3.21881e-07 -0.61214 -0.0184066
3.23868e-07 -0.573207 -0.0195845
3.25854e-07 -0.532091 -0.020683
3.27841e-07 -0.488958 -0.0216976
3.29828e-07 -0.443984 -0.0226248
3.31815e-07 -0.397348 -0.0234609
3.33802e-07 -0.349239 -0.0242028
3.35789e-07 -0.299848 -0.0248478
3.37776e-07 -0.249372 -0.0253936
3.39763e-07 -0.198014 -0.0258382
3.4175e-07 -0.145977 -0.02618
3.43737e-07 -0.0934681 -0.026418
3.45724e-07 -0.0406946 -0.0265513
3.47711e-07 0.0121346 -0.0265797
3.49698e-07 0.064811 -0.0265032
3.51684e-07 0.117127 -0.0263224
3.53671e-07 0.168878 -0.0260381
3.55658e-07 0.21986 -0.0256518
3.57645e-07 0.269875 -0.0251651
3.59632e-07 0.318725 -0.0245801
3.61619e-07 0.366223 -0.0238994
3.63606e-07 0.412182 -0.0231258
3.65593e-07 0.456425 -0.0222626
3.6758e-07 0.49878 -0.0213133
3.69567e-07 0.539085 -0.0202819
3.71554e-07 0.577185 -0.0191725
3.73541e-07 0.612933 -0.0179898
3.75527e-07 0.646194 -0.0167385
3.77514e-07 0.676841 -0.0154237
3.79501e-07 0.704758 -0.0140506
3.81488e-07 0.729842 -0.0126249
3.83475e-07 0.751998 -0.0111523
3.85462e-07 0.771146 -0.00963862
3.87449e-07 0.787215 -0.00808994
3.89436e-07 0.800149 -0.00651243
3.91423e-07 0.809902 -0.00491239
3.9341e-07 0.816443 -0.00329614
3.95397e-07 0.819752 -0.00167012
3.97384e-07 0.819822 -4.07323e-05
3.9937e-07 0.81666 0.00158558
4.01357e-07 0.810284 0.00320241
4.03344e-07 0.800727 0.00480341
4.05331e-07 0.788031 0.00638229
4.07318e-07 0.772254 0.00793287
4.09305e-07 0.753463 0.0094491
4.11292e-07 0.731739 0.0109251
4.13279e-07 0.707173 0.012355
4.15266e-07 0.679868 0.0137334
4.17253e-07 0.649936 0.015055
4.1924e-07 0.617502 0.0163145
4.21227e-07 0.582697 0.0175073
4.23213e-07 0.545664 0.0186286
4.252e-07 0.506553 0.0196743
4.27187e-07 0.465523 0.0206403
4.29174e-07 0.422739 0.021523
4.31161e-07 0.378373 0.0223191
4.33148e-07 0.332603 0.0230257
4.35135e-07 0.285613 0.02364
4.37122e-07 0.23759 0.02416
4.39109e-07 0.188725 0.0245836
4.41096e-07 0.139214 0.0249095
4.43083e-07 0.0892515 0.0251365
4.4507e-07 0.0390366 0.025264
4.47056e-07 -0.0112325 0.0252916
4.49043e-07 -0.0613575 0.0252195
4.5103e-07 -0.111141 0.025048
4.53017e-07 -0.160388 0.0247782
4.55004e-07 -0.208904 0.0244111
4.56991e-07 -0.256501 0.0239486
4.58978e-07 -0.302992 0.0233926
4.60965e-07 -0.348195 0.0227454
4.62952e-07 -0.391937 0.0220099
4.64939e-07 -0.434046 0.021189
4.66926e-07 -0.474361 0.0202862
4.68913e-07 -0.512725 0.0193053
4.70899e-07 -0.548991 0.0182501
4.72886e-07 -0.583022 0.0171252
4.74873e-07 -0.614685 0.0159349
4.7686e-07 -0.643863 0.0146841
4.78847e-07 -0.670444 0.013378
4.80834e-07 -0.694329 0.0120217
4.82821e-07 -0.71543 0.0106207
4.84808e-07 -0.733667 0.0091806
4.86795e-07 -0.748976 0.00770716
4.88782e-07 -0.761302 0.00620626
4.90769e-07 -0.770601 0.00468388
4.92756e-07 -0.776844 0.00314605
4.94742e-07 -0.780012 0.00159886
4.96729e-07 -0.780098 4.8448e-05
4.98716e-07 -0.777108 -0.00149908
5.00703e-07 -0.771061 -0.00303763
5.0269e-07 -0.761985 -0.00456114
5.04677e-07 -0.749924 -0.00606365
5.06664e-07 -0.734929 -0.00753927
5.08651e-07 -0.717067 -0.00898224
5.10638e-07 -0.696413 -0.0103869
5.12625e-07 -0.673054 -0.0117479
5.14612e-07 -0.647088 -0.0130598
5.16599e-07 -0.618623 -0.0143176
5.18586e-07 -0.587775 -0.0155165
5.20572e-07 -0.55467 -0.0166519
5.22559e-07 -0.519445 -0.0177193
5.24546e-07 -0.482242 -0.0187147
5.26533e-07 -0.443211 -0.0196344
5.2852e-07 -0.40251 -0.0204749
5.30507e-07 -0.360303 -0.0212329
5.32494e-07 -0.316759 -0.0219058
5.34481e-07 -0.272053 -0.0224909
5.36468e-07 -0.226363 -0.0229862
5.38455e-07 -0.179871 -0.0233899
5.40442e-07 -0.132763 -0.0237006
5.42429e-07 -0.085224 -0.0239172
5.44415e-07 -0.0374438 -0.0240391
5.46402e-07 0.0103893 -0.024066
5.48389e-07 0.0580864 -0.0239979
5.50376e-07 0.10546 -0.0238354
5.52363e-07 0.152323 -0.0235792
5.5435e-07 0.198493 -0.0232305
5.56337e-07 0.243789 -0.022791
5.58324e-07 0.288034 -0.0222624
5.60311e-07 0.331055 -0.0216472
5.62298e-07 0.372686 -0.0209478
5.64285e-07 0.412765 -0.0201672
5.66272e-07 0.451136 -0.0193087
5.68258e-07 0.487653 -0.0183757
5.70245e-07 0.522175 -0.0173721
5.72232e-07 0.55457 -0.0163021
5.74219e-07 0.584713 -0.0151699
5.76206e-07 0.612492 -0.0139801
5.78193e-07 0.637801 -0.0127376
5.8018e-07 0.660545 -0.0114473
5.82167e-07 0.680639 -0.0101144
5.84154e-07 0.69801 -0.00874433
5.86141e-07 0.712594 -0.00734248
5.88128e-07 0.724341 -0.00591447
