# KOLO2 - model tlumení kola (více experimentù)

# hmotnost = 2.5 kg   tlumeni = 500   tuhost = 50000 
# Time  y  v 
 0.000 0 0
 0.001 1.87e-05 0.03613
 0.002 6.987e-05 0.06506
 0.003 0.0001467 0.08757
 0.004 0.0002431 0.1044
 0.005 0.0003539 0.1163
 0.006 0.0004743 0.124
 0.007 0.0006006 0.128
 0.008 0.0007292 0.1289
 0.009 0.0008576 0.1274
 0.010 0.0009833 0.1238
 0.011 0.001105 0.1187
 0.012 0.00122 0.1123
 0.013 0.001329 0.105
 0.014 0.00143 0.0972
 0.015 0.001523 0.08903
 0.016 0.001608 0.08072
 0.017 0.001685 0.07246
 0.018 0.001753 0.06439
 0.019 0.001814 0.05661
 0.020 0.001867 0.04922
 0.021 0.001912 0.04228
 0.022 0.001951 0.03583
 0.023 0.001984 0.02991
 0.024 0.002011 0.02451
 0.025 0.002033 0.01965
 0.026 0.002051 0.01532
 0.027 0.002064 0.01149
 0.028 0.002074 0.008148
 0.029 0.002081 0.005266
 0.030 0.002085 0.00281
 0.031 0.002086 0.0007493
 0.032 0.002086 -0.0009518
 0.033 0.002084 -0.002327
 0.034 0.002082 -0.003411
 0.035 0.002078 -0.004237
 0.036 0.002073 -0.004837
 0.037 0.002068 -0.00524
 0.038 0.002063 -0.005475
 0.039 0.002057 -0.005569
 0.040 0.002052 -0.005545
 0.041 0.002046 -0.005424
 0.042 0.002041 -0.005228
 0.043 0.002036 -0.004972
 0.044 0.002031 -0.004673
 0.045 0.002026 -0.004344
 0.046 0.002022 -0.003995
 0.047 0.002018 -0.003638
 0.048 0.002015 -0.003279
 0.049 0.002012 -0.002926
 0.050 0.002009 -0.002584
 0.051 0.002007 -0.002258
 0.052 0.002005 -0.001949
 0.053 0.002003 -0.001662
 0.054 0.002001 -0.001396
 0.055 0.002 -0.001153
 0.056 0.001999 -0.0009337
 0.057 0.001998 -0.000737
 0.058 0.001997 -0.0005626
 0.059 0.001997 -0.0004097
 0.060 0.001997 -0.000277
 0.061 0.001996 -0.0001634
 0.062 0.001996 -6.745e-05
 0.063 0.001996 1.235e-05
 0.064 0.001996 7.746e-05
 0.065 0.001996 0.0001294
 0.066 0.001997 0.0001695
 0.067 0.001997 0.0001993
 0.068 0.001997 0.0002201
 0.069 0.001997 0.0002332
 0.070 0.001997 0.0002396
 0.071 0.001998 0.0002406
 0.072 0.001998 0.000237
 0.073 0.001998 0.0002298
