# KOLO - model tlumení kola
# Time   y   v 
 0.000 0 0
 0.001 4.916e-06 0.009746
 0.002 1.932e-05 0.01897
 0.003 4.267e-05 0.02765
 0.004 7.443e-05 0.03577
 0.005 0.000114 0.04332
 0.006 0.0001609 0.0503
 0.007 0.0002144 0.05668
 0.008 0.0002741 0.06248
 0.009 0.0003392 0.0677
 0.010 0.0004093 0.07232
 0.011 0.0004837 0.07637
 0.012 0.0005618 0.07985
 0.013 0.0006432 0.08277
 0.014 0.0007272 0.08515
 0.015 0.0008133 0.08699
 0.016 0.000901 0.08832
 0.017 0.0009898 0.08916
 0.018 0.001079 0.08952
 0.019 0.001169 0.08942
 0.020 0.001258 0.0889
 0.021 0.001346 0.08796
 0.022 0.001434 0.08664
 0.023 0.001519 0.08497
 0.024 0.001603 0.08296
 0.025 0.001685 0.08065
 0.026 0.001765 0.07805
 0.027 0.001841 0.0752
 0.028 0.001915 0.07213
 0.029 0.001986 0.06885
 0.030 0.002053 0.0654
 0.031 0.002116 0.06179
 0.032 0.002176 0.05806
 0.033 0.002232 0.05423
 0.034 0.002285 0.05032
 0.035 0.002333 0.04636
 0.036 0.002377 0.04236
 0.037 0.002418 0.03836
 0.038 0.002454 0.03436
 0.039 0.002486 0.03039
 0.040 0.002515 0.02646
 0.041 0.002539 0.0226
 0.042 0.00256 0.01881
 0.043 0.002577 0.01512
 0.044 0.00259 0.01154
 0.045 0.0026 0.008068
 0.046 0.002607 0.00473
 0.047 0.00261 0.001533
 0.048 0.00261 -0.001516
 0.049 0.002607 -0.00441
 0.050 0.002601 -0.00714
 0.051 0.002592 -0.009703
 0.052 0.002582 -0.01209
 0.053 0.002568 -0.01431
 0.054 0.002553 -0.01634
 0.055 0.002536 -0.0182
 0.056 0.002517 -0.01988
 0.057 0.002496 -0.02138
 0.058 0.002474 -0.0227
 0.059 0.002451 -0.02385
 0.060 0.002426 -0.02483
 0.061 0.002401 -0.02563
 0.062 0.002375 -0.02627
 0.063 0.002349 -0.02676
 0.064 0.002322 -0.02709
 0.065 0.002294 -0.02727
 0.066 0.002267 -0.02731
 0.067 0.00224 -0.02721
 0.068 0.002213 -0.02699
 0.069 0.002186 -0.02664
 0.070 0.002159 -0.02618
 0.071 0.002134 -0.02562
 0.072 0.002108 -0.02496
 0.073 0.002084 -0.02421
 0.074 0.00206 -0.02338
 0.075 0.002037 -0.02247
 0.076 0.002015 -0.0215
 0.077 0.001994 -0.02048
 0.078 0.001974 -0.0194
 0.079 0.001955 -0.01828
 0.080 0.001937 -0.01712
 0.081 0.001921 -0.01594
 0.082 0.001906 -0.01474
 0.083 0.001891 -0.01353
 0.084 0.001879 -0.01231
 0.085 0.001867 -0.01108
 0.086 0.001856 -0.009868
 0.087 0.001847 -0.008663
 0.088 0.001839 -0.007475
 0.089 0.001832 -0.006308
 0.090 0.001826 -0.005167
 0.091 0.001822 -0.004057
 0.092 0.001818 -0.002981
 0.093 0.001816 -0.001943
 0.094 0.001814 -0.0009462
 0.095 0.001814 6.667e-06
 0.096 0.001814 0.000913
 0.097 0.001816 0.001771
 0.098 0.001818 0.002578
 0.099 0.001821 0.003333
 0.100 0.001825 0.004035
 0.101 0.001829 0.004684
 0.102 0.001834 0.005278
 0.103 0.001839 0.005817
 0.104 0.001846 0.006301
 0.105 0.001852 0.006731
 0.106 0.001859 0.007108
 0.107 0.001866 0.007431
 0.108 0.001874 0.007702
 0.109 0.001882 0.007923
 0.110 0.00189 0.008094
 0.111 0.001898 0.008217
 0.112 0.001906 0.008295
 0.113 0.001914 0.008328
 0.114 0.001923 0.008319
 0.115 0.001931 0.00827
 0.116 0.001939 0.008182
 0.117 0.001947 0.00806
 0.118 0.001955 0.007904
 0.119 0.001963 0.007717
 0.120 0.001971 0.007501
 0.121 0.001978 0.007259
 0.122 0.001985 0.006994
 0.123 0.001992 0.006708
 0.124 0.001999 0.006403
 0.125 0.002005 0.006081
 0.126 0.002011 0.005746
 0.127 0.002016 0.005399
 0.128 0.002022 0.005043
 0.129 0.002027 0.004679
 0.130 0.002031 0.00431
 0.131 0.002035 0.003939
 0.132 0.002039 0.003566
 0.133 0.002042 0.003194
 0.134 0.002045 0.002824
 0.135 0.002048 0.002459
 0.136 0.00205 0.0021
 0.137 0.002052 0.001748
 0.138 0.002054 0.001404
 0.139 0.002055 0.001071
 0.140 0.002056 0.0007483
 0.141 0.002056 0.0004379
 0.142 0.002057 0.0001405
 0.143 0.002057 -0.0001431
 0.144 0.002056 -0.0004121
 0.145 0.002056 -0.000666
 0.146 0.002055 -0.0009043
 0.147 0.002054 -0.001127
 0.148 0.002053 -0.001332
 0.149 0.002051 -0.001522
 0.150 0.00205 -0.001695
 0.151 0.002048 -0.001851
 0.152 0.002046 -0.00199
 0.153 0.002044 -0.002113
 0.154 0.002042 -0.00222
 0.155 0.00204 -0.00231
 0.156 0.002037 -0.002385
 0.157 0.002035 -0.002445
 0.158 0.002032 -0.00249
 0.159 0.00203 -0.00252
 0.160 0.002027 -0.002537
 0.161 0.002025 -0.00254
 0.162 0.002022 -0.002531
 0.163 0.00202 -0.00251
 0.164 0.002017 -0.002478
 0.165 0.002015 -0.002436
 0.166 0.002012 -0.002383
 0.167 0.00201 -0.002322
 0.168 0.002008 -0.002252
 0.169 0.002006 -0.002174
 0.170 0.002003 -0.00209
 0.171 0.002001 -0.002
 0.172 0.001999 -0.001904
 0.173 0.001998 -0.001804
 0.174 0.001996 -0.0017
